trigger_tag,trigger_canonical,related_tag,related_canonical,slot,support,trigger_lines,related_lines,total_lines,confidence,reverse_confidence,lift,pmi,score,safety_bin,safety_class,related_group,related_subgroup,related_source,expected_support,negative_score
red bow,red_bow,white dress,white_dress,clothing,79,2378,8217,82771,0.033221,0.009614,0.334642,-1.579311,0.032617,sfw,clean,服饰,裙子,danbooru_all.csv,236.073335,104.510035
white dress,white_dress,red bow,red_bow,clothing,79,8217,2378,82771,0.009614,0.033221,0.334642,-1.579311,0.032617,sfw,clean,服饰,衣服装饰,danbooru_all.csv,236.073335,104.510035
outdoors,outdoors,table,table,scene,133,18986,1369,82771,0.007005,0.097151,0.423539,-1.239435,0.045643,sfw,clean,场景,家具,weilin_tagcart.csv,314.021022,104.351646
table,table,outdoors,outdoors,scene,133,1369,18986,82771,0.097151,0.007005,0.423539,-1.239435,0.088686,sfw,clean,环境,大自然,weilin_tagcart.csv,314.021022,104.351646
bow,bow,towel,towel,prop,54,13682,1194,82771,0.003947,0.045226,0.273601,-1.869853,0.024709,sfw,clean,物品,其他物品,danbooru_all.csv,197.367532,104.141999
towel,towel,bow,bow,clothing,54,1194,13682,82771,0.045226,0.003947,0.273601,-1.869853,0.024709,sfw,clean,服饰,头部装饰物,danbooru_all.csv,197.367532,104.141999
smile,smile,flying sweatdrops,flying_sweatdrops,pose_action,69,36583,499,82771,0.001886,0.138277,0.312858,-1.67642,0.029684,sfw,clean,表情动作,其他表情,danbooru_all.csv,220.547257,104.134467
babydoll,babydoll,outdoors,outdoors,scene,53,851,18986,82771,0.06228,0.002792,0.271513,-1.880905,0.030426,sfw,clean,环境,大自然,weilin_tagcart.csv,195.202257,103.592459
outdoors,outdoors,babydoll,babydoll,clothing,53,18986,851,82771,0.002792,0.06228,0.271513,-1.880905,0.024427,sfw,clean,服饰,休闲装,weilin_tagcart.csv,195.202257,103.592459
detached collar,detached_collar,shorts,shorts,clothing,59,3037,5575,82771,0.019427,0.010583,0.28843,-1.793706,0.026519,sfw,clean,服饰,裤子,weilin_tagcart.csv,204.555641,103.573016
shorts,shorts,detached collar,detached_collar,clothing,59,5575,3037,82771,0.010583,0.019427,0.28843,-1.793706,0.026519,sfw,clean,服饰,上半身服装,danbooru_all.csv,204.555641,103.573016
dress,dress,fireplace,fireplace,scene,58,19748,850,82771,0.002937,0.068235,0.285999,-1.805919,0.026205,sfw,clean,场景,家具,weilin_tagcart.csv,202.798081,103.38601
fireplace,fireplace,dress,dress,clothing,58,850,19748,82771,0.068235,0.002937,0.285999,-1.805919,0.035762,sfw,clean,服饰,裙子,weilin_tagcart.csv,202.798081,103.38601
holding,holding,partially submerged,partially_submerged,pose_action,69,12318,1474,82771,0.005602,0.046811,0.31455,-1.668639,0.029845,sfw,clean,表情动作,其他动作,danbooru_all.csv,219.361032,103.064978
partially submerged,partially_submerged,holding,holding,pose_action,69,1474,12318,82771,0.046811,0.005602,0.31455,-1.668639,0.029845,sfw,clean,表情动作,手部动作(拿着某物),weilin_tagcart.csv,219.361032,103.064978
dress,dress,high-waist skirt,high-waist_skirt,clothing,52,19748,809,82771,0.002633,0.064277,0.269408,-1.892137,0.024144,sfw,clean,服饰,裙子,weilin_tagcart.csv,193.016056,103.025254
high-waist skirt,high-waist_skirt,dress,dress,clothing,52,809,19748,82771,0.064277,0.002633,0.269408,-1.892137,0.031038,sfw,clean,服饰,裙子,weilin_tagcart.csv,193.016056,103.025254
holding,holding,on side,on_side,pose_action,109,12318,1870,82771,0.008849,0.058289,0.391672,-1.352281,0.040647,sfw,clean,表情动作,基础动作,weilin_tagcart.csv,278.293847,102.986131
on side,on_side,holding,holding,pose_action,109,1870,12318,82771,0.058289,0.008849,0.391672,-1.352281,0.047385,sfw,clean,表情动作,手部动作(拿着某物),weilin_tagcart.csv,278.293847,102.986131
black skirt,black_skirt,highleg,highleg,clothing,57,5536,3002,82771,0.010296,0.018987,0.283888,-1.816609,0.02592,sfw,clean,服饰,上衣,weilin_tagcart.csv,200.783753,102.965341
highleg,highleg,black skirt,black_skirt,clothing,57,3002,5536,82771,0.018987,0.010296,0.283888,-1.816609,0.02592,sfw,clean,服饰,裙子,danbooru_all.csv,200.783753,102.965341
bowtie,bowtie,sleeveless dress,sleeveless_dress,clothing,108,5138,4456,82771,0.02102,0.024237,0.390448,-1.356799,0.040448,sfw,clean,服饰,裙子,weilin_tagcart.csv,276.605671,102.774004
sleeveless dress,sleeveless_dress,bowtie,bowtie,clothing,108,4456,5138,82771,0.024237,0.02102,0.390448,-1.356799,0.040448,sfw,clean,服饰,领口,weilin_tagcart.csv,276.605671,102.774004
apron,apron,white dress,white_dress,clothing,64,2123,8217,82771,0.030146,0.007789,0.303665,-1.719447,0.028381,sfw,clean,服饰,裙子,danbooru_all.csv,210.75849,102.193057
white dress,white_dress,apron,apron,clothing,64,8217,2123,82771,0.007789,0.030146,0.303665,-1.719447,0.028381,sfw,clean,服饰,腰部,weilin_tagcart.csv,210.75849,102.193057
china dress,china_dress,sweat,sweat,style_light,143,1681,16016,82771,0.085068,0.008929,0.439635,-1.185621,0.081705,sfw,clean,表情动作,其他表情,weilin_tagcart.csv,325.269672,102.137507
sweat,sweat,china dress,china_dress,clothing,143,16016,1681,82771,0.008929,0.085068,0.439635,-1.185621,0.048023,sfw,clean,服饰,裙子,weilin_tagcart.csv,325.269672,102.137507
full moon,full_moon,white shirt,white_shirt,clothing,63,960,18028,82771,0.065625,0.003495,0.301301,-1.730725,0.036843,sfw,clean,服饰,上衣,weilin_tagcart.csv,209.093523,102.07546
white shirt,white_shirt,full moon,full_moon,scene,63,18028,960,82771,0.003495,0.065625,0.301301,-1.730725,0.028071,sfw,clean,环境,天空,weilin_tagcart.csv,209.093523,102.07546
apron,apron,sleeveless,sleeveless,clothing,86,2123,9491,82771,0.040509,0.009061,0.353276,-1.501131,0.035014,sfw,clean,服饰,手臂,weilin_tagcart.csv,243.435418,101.817193
sleeveless,sleeveless,apron,apron,clothing,86,9491,2123,82771,0.009061,0.040509,0.353276,-1.501131,0.035014,sfw,clean,服饰,腰部,weilin_tagcart.csv,243.435418,101.817193
city,city,indoors,indoors,scene,57,744,22178,82771,0.076613,0.00257,0.285929,-1.806273,0.040002,sfw,clean,场景,室内,danbooru_all.csv,199.350401,101.648336
indoors,indoors,city,city,scene,57,22178,744,82771,0.00257,0.076613,0.285929,-1.806273,0.026106,sfw,clean,场景,城市,weilin_tagcart.csv,199.350401,101.648336
blue skirt,blue_skirt,ocean,ocean,scene,46,3271,4606,82771,0.014063,0.009987,0.252715,-1.984415,0.02209,sfw,clean,环境,水,weilin_tagcart.csv,182.023003,101.647908
ocean,ocean,blue skirt,blue_skirt,clothing,46,4606,3271,82771,0.009987,0.014063,0.252715,-1.984415,0.02209,sfw,clean,服饰,裙子,danbooru_all.csv,182.023003,101.647908
long sleeves,long_sleeves,wedding dress,wedding_dress,clothing,59,25664,652,82771,0.002299,0.090491,0.291849,-1.776706,0.026833,sfw,clean,服饰,裙子,weilin_tagcart.csv,202.159307,101.3784
wedding dress,wedding_dress,long sleeves,long_sleeves,clothing,59,652,25664,82771,0.090491,0.002299,0.291849,-1.776706,0.048563,sfw,clean,服饰,手臂,weilin_tagcart.csv,202.159307,101.3784
legs,legs,midriff,midriff,clothing,126,5602,4436,82771,0.022492,0.028404,0.419676,-1.252652,0.04477,sfw,clean,服饰,上衣,weilin_tagcart.csv,300.231627,101.1108
midriff,midriff,legs,legs,pose_action,126,4436,5602,82771,0.028404,0.022492,0.419676,-1.252652,0.04477,sfw,clean,表情动作,腿部动作,weilin_tagcart.csv,300.231627,101.1108
brown pantyhose,brown_pantyhose,outdoors,outdoors,scene,134,1357,18986,82771,0.098747,0.007058,0.430497,-1.215926,0.091753,sfw,clean,环境,大自然,weilin_tagcart.csv,311.268464,100.955001
outdoors,outdoors,brown pantyhose,brown_pantyhose,clothing,134,18986,1357,82771,0.007058,0.098747,0.430497,-1.215926,0.046458,sfw,clean,服饰,袜子,danbooru_all.csv,311.268464,100.955001
closed eyes,closed_eyes,wet shirt,wet_shirt,style_light,47,3356,4506,82771,0.014005,0.010431,0.257254,-1.958732,0.022585,sfw,clean,服饰,上衣,weilin_tagcart.csv,182.698481,100.789441
wet shirt,wet_shirt,closed eyes,closed_eyes,expression,47,4506,3356,82771,0.010431,0.014005,0.257254,-1.958732,0.022585,sfw,clean,人物,眼睛,weilin_tagcart.csv,182.698481,100.789441
black pants,black_pants,skirt,skirt,clothing,87,1406,14342,82771,0.061878,0.006066,0.35711,-1.485558,0.043902,sfw,clean,服饰,裙子,weilin_tagcart.csv,243.622187,100.690785
skirt,skirt,black pants,black_pants,clothing,87,14342,1406,82771,0.006066,0.061878,0.35711,-1.485558,0.035475,sfw,clean,服饰,裤子,danbooru_all.csv,243.622187,100.690785
table,table,water,water,scene,56,1369,11892,82771,0.040906,0.004709,0.284713,-1.812418,0.025902,sfw,clean,环境,水,danbooru_all.csv,196.689034,100.632983
water,water,table,table,scene,56,11892,1369,82771,0.004709,0.040906,0.284713,-1.812418,0.025902,sfw,clean,场景,家具,weilin_tagcart.csv,196.689034,100.632983
elbow gloves,elbow_gloves,short sleeves,short_sleeves,clothing,120,2558,9418,82771,0.046912,0.012742,0.412288,-1.278277,0.043578,sfw,clean,服饰,手臂,weilin_tagcart.csv,291.058994,100.5335
short sleeves,short_sleeves,elbow gloves,elbow_gloves,clothing,120,9418,2558,82771,0.012742,0.046912,0.412288,-1.278277,0.043578,sfw,clean,服饰,手套,weilin_tagcart.csv,291.058994,100.5335
red dress,red_dress,water,water,scene,57,1377,11892,82771,0.041394,0.004793,0.288114,-1.795289,0.026306,sfw,clean,环境,水,danbooru_all.csv,197.838422,100.260914
water,water,red dress,red_dress,clothing,57,11892,1377,82771,0.004793,0.041394,0.288114,-1.795289,0.026306,sfw,clean,服饰,裙子,danbooru_all.csv,197.838422,100.260914
holding weapon,holding_weapon,open mouth,open_mouth,expression,124,1496,16369,82771,0.082888,0.007575,0.419127,-1.254539,0.073897,sfw,clean,人物,嘴巴,weilin_tagcart.csv,295.852702,99.824511
open mouth,open_mouth,holding weapon,holding_weapon,pose_action,124,16369,1496,82771,0.007575,0.082888,0.419127,-1.254539,0.044576,sfw,clean,表情动作,手部拿着某物,danbooru_all.csv,295.852702,99.824511
apron,apron,off shoulder,off_shoulder,clothing,67,2123,8291,82771,0.031559,0.008081,0.315062,-1.666292,0.029718,sfw,clean,服饰,上半身服装,danbooru_all.csv,212.656522,99.76568
off shoulder,off_shoulder,apron,apron,clothing,67,8291,2123,82771,0.008081,0.031559,0.315062,-1.666292,0.029718,sfw,clean,服饰,腰部,weilin_tagcart.csv,212.656522,99.76568
frills,frills,sash,sash,scene,53,6950,2275,82771,0.007626,0.023297,0.277452,-1.84969,0.024962,sfw,clean,场景,家具,weilin_tagcart.csv,191.02403,99.728986
sash,sash,frills,frills,clothing,53,2275,6950,82771,0.023297,0.007626,0.277452,-1.84969,0.024962,sfw,clean,服饰,衣服装饰,danbooru_all.csv,191.02403,99.728986
potted plant,potted_plant,wet,wet,style_light,99,1161,18530,82771,0.085271,0.005343,0.380895,-1.392533,0.066175,sfw,clean,人物,皮肤,danbooru_all.csv,259.913859,99.622506
wet,wet,potted plant,potted_plant,prop,99,18530,1161,82771,0.005343,0.085271,0.380895,-1.392533,0.038802,sfw,clean,物品,植物,danbooru_all.csv,259.913859,99.622506
blue sky,blue_sky,leotard,leotard,clothing,87,6405,3123,82771,0.013583,0.027858,0.360003,-1.473918,0.035762,sfw,clean,服饰,正装,weilin_tagcart.csv,241.664532,98.984809
leotard,leotard,blue sky,blue_sky,scene,87,3123,6405,82771,0.027858,0.013583,0.360003,-1.473918,0.035762,sfw,clean,环境,天空,danbooru_all.csv,241.664532,98.984809
christmas,christmas,sweat,sweat,style_light,63,1063,16016,82771,0.059266,0.003934,0.306289,-1.707034,0.033824,sfw,clean,表情动作,其他表情,weilin_tagcart.csv,205.688079,98.984287
sweat,sweat,christmas,christmas,scene,63,16016,1063,82771,0.003934,0.059266,0.306289,-1.707034,0.028536,sfw,clean,环境,氛围,weilin_tagcart.csv,205.688079,98.984287
bow,bow,holding weapon,holding_weapon,pose_action,91,13682,1496,82771,0.006651,0.060829,0.367992,-1.442254,0.036879,sfw,clean,表情动作,手部拿着某物,danbooru_all.csv,247.287963,98.775238
holding weapon,holding_weapon,bow,bow,clothing,91,1496,13682,82771,0.060829,0.006651,0.367992,-1.442254,0.044866,sfw,clean,服饰,头部装饰物,danbooru_all.csv,247.287963,98.775238
choker,choker,sweater,sweater,clothing,119,8661,2744,82771,0.01374,0.043367,0.414451,-1.270727,0.043737,sfw,clean,服饰,外套,weilin_tagcart.csv,287.126941,98.44659
sweater,sweater,choker,choker,clothing,119,2744,8661,82771,0.043367,0.01374,0.414451,-1.270727,0.043737,sfw,clean,服饰,首饰,weilin_tagcart.csv,287.126941,98.44659
front-tie top,front-tie_top,sweat,sweat,style_light,67,1091,16016,82771,0.061412,0.004183,0.317376,-1.655735,0.036769,sfw,clean,表情动作,其他表情,weilin_tagcart.csv,211.106015,98.370213
sweat,sweat,front-tie top,front-tie_top,clothing,67,16016,1091,82771,0.004183,0.061412,0.317376,-1.655735,0.029936,sfw,clean,服饰,其他,weilin_tagcart.csv,211.106015,98.370213
hood,hood,short sleeves,short_sleeves,clothing,83,2064,9418,82771,0.040213,0.008813,0.353417,-1.500555,0.034785,sfw,clean,服饰,手臂,weilin_tagcart.csv,234.84979,98.183434
short sleeves,short_sleeves,hood,hood,clothing,83,9418,2064,82771,0.008813,0.040213,0.353417,-1.500555,0.034785,sfw,clean,服饰,头部装饰物,danbooru_all.csv,234.84979,98.183434
moon,moon,wet,wet,style_light,120,1287,18530,82771,0.09324,0.006476,0.416491,-1.263643,0.082092,sfw,clean,人物,皮肤,danbooru_all.csv,288.121564,98.100468
wet,wet,moon,moon,scene,120,18530,1287,82771,0.006476,0.09324,0.416491,-1.263643,0.044022,sfw,clean,环境,天空,weilin_tagcart.csv,288.121564,98.100468
leotard,leotard,off shoulder,off_shoulder,clothing,138,3123,8291,82771,0.044188,0.016645,0.441142,-1.180685,0.04787,sfw,clean,服饰,上半身服装,danbooru_all.csv,312.824455,97.702049
off shoulder,off_shoulder,leotard,leotard,clothing,138,8291,3123,82771,0.016645,0.044188,0.441142,-1.180685,0.04787,sfw,clean,服饰,正装,weilin_tagcart.csv,312.824455,97.702049
close-up,close-up,sitting,sitting,pose_action,67,741,23487,82771,0.090418,0.002853,0.318645,-1.649978,0.054352,sfw,clean,表情动作,腿部动作,weilin_tagcart.csv,210.265274,97.614496
sitting,sitting,close-up,close-up,camera,67,23487,741,82771,0.002853,0.090418,0.318645,-1.649978,0.030056,sfw,clean,镜头,特写镜头,weilin_tagcart.csv,210.265274,97.614496
flower,flower,star (symbol),star_(symbol),clothing,105,11529,1910,82771,0.009107,0.054974,0.394678,-1.341253,0.040666,sfw,clean,服饰,花纹,weilin_tagcart.csv,266.039917,97.481067
star (symbol),star_(symbol),flower,flower,prop,105,1910,11529,82771,0.054974,0.009107,0.394678,-1.341253,0.044711,sfw,clean,物品,植物,weilin_tagcart.csv,266.039917,97.481067
beach,beach,shoes,shoes,clothing,52,3833,4036,82771,0.013566,0.012884,0.278222,-1.845691,0.024934,sfw,clean,服饰,鞋子,weilin_tagcart.csv,186.901064,97.368612
shoes,shoes,beach,beach,scene,52,4036,3833,82771,0.012884,0.013566,0.278222,-1.845691,0.024934,sfw,clean,环境,水,weilin_tagcart.csv,186.901064,97.368612
kiss,kiss,sitting,sitting,pose_action,110,961,23487,82771,0.114464,0.004683,0.403385,-1.30977,0.096002,sfw,clean,表情动作,腿部动作,weilin_tagcart.csv,272.692211,97.064582
sitting,sitting,kiss,kiss,pose_action,110,23487,961,82771,0.004683,0.114464,0.403385,-1.30977,0.041936,sfw,clean,表情动作,笑,danbooru_all.csv,272.692211,97.064582
barefoot,barefoot,black gloves,black_gloves,clothing,135,5645,4507,82771,0.023915,0.029953,0.439198,-1.187056,0.047463,sfw,clean,服饰,手部装饰物,danbooru_all.csv,307.378369,96.670115
black gloves,black_gloves,barefoot,barefoot,pose_action,135,4507,5645,82771,0.029953,0.023915,0.439198,-1.187056,0.047463,sfw,clean,表情动作,腿部动作,weilin_tagcart.csv,307.378369,96.670115
closed eyes,closed_eyes,legs,legs,pose_action,79,3356,5602,82771,0.02354,0.014102,0.347809,-1.523635,0.033901,sfw,clean,表情动作,腿部动作,weilin_tagcart.csv,227.136461,96.613335
legs,legs,closed eyes,closed_eyes,expression,79,5602,3356,82771,0.014102,0.02354,0.347809,-1.523635,0.033901,sfw,clean,人物,眼睛,weilin_tagcart.csv,227.136461,96.613335
fire,fire,outdoors,outdoors,scene,98,1111,18986,82771,0.088209,0.005162,0.384553,-1.378744,0.068976,sfw,clean,环境,大自然,weilin_tagcart.csv,254.841019,96.52726
outdoors,outdoors,fire,fire,scene,98,18986,1111,82771,0.005162,0.088209,0.384553,-1.378744,0.039098,sfw,clean,环境,水,danbooru_all.csv,254.841019,96.52726
jewelry,jewelry,neck ribbon,neck_ribbon,clothing,82,18475,1037,82771,0.004438,0.079074,0.354265,-1.497097,0.034785,sfw,clean,服饰,领口,weilin_tagcart.csv,231.464825,96.514595
neck ribbon,neck_ribbon,jewelry,jewelry,clothing,82,1037,18475,82771,0.079074,0.004438,0.354265,-1.497097,0.055012,sfw,clean,服饰,首饰,weilin_tagcart.csv,231.464825,96.514595
barefoot,barefoot,sailor collar,sailor_collar,clothing,79,5645,3326,82771,0.013995,0.023752,0.348272,-1.521712,0.033946,sfw,clean,服饰,领口,weilin_tagcart.csv,226.833915,96.347438
sailor collar,sailor_collar,barefoot,barefoot,pose_action,79,3326,5645,82771,0.023752,0.013995,0.348272,-1.521712,0.033946,sfw,clean,表情动作,腿部动作,weilin_tagcart.csv,226.833915,96.347438
red flower,red_flower,wet,wet,style_light,131,1345,18530,82771,0.097398,0.00707,0.435063,-1.200705,0.091071,sfw,clean,人物,皮肤,danbooru_all.csv,301.106064,96.09927
wet,wet,red flower,red_flower,prop,131,18530,1345,82771,0.00707,0.097398,0.435063,-1.200705,0.046752,sfw,clean,物品,植物,danbooru_all.csv,301.106064,96.09927
blue dress,blue_dress,skirt,skirt,clothing,99,1476,14342,82771,0.067073,0.006903,0.387095,-1.369241,0.052899,sfw,clean,服饰,裙子,weilin_tagcart.csv,255.751314,96.073698
skirt,skirt,blue dress,blue_dress,clothing,99,14342,1476,82771,0.006903,0.067073,0.387095,-1.369241,0.039434,sfw,clean,服饰,裙子,danbooru_all.csv,255.751314,96.073698
indoors,indoors,pumpkin,pumpkin,prop,56,22178,715,82771,0.002525,0.078322,0.292306,-1.774448,0.026593,sfw,clean,物品,植物,weilin_tagcart.csv,191.580022,95.949161
pumpkin,pumpkin,indoors,indoors,scene,56,715,22178,82771,0.078322,0.002525,0.292306,-1.774448,0.041656,sfw,clean,场景,室内,danbooru_all.csv,191.580022,95.949161
fire,fire,jewelry,jewelry,clothing,94,1111,18475,82771,0.084608,0.005088,0.37906,-1.399503,0.06469,sfw,clean,服饰,首饰,weilin_tagcart.csv,247.982083,95.61369
jewelry,jewelry,fire,fire,scene,94,18475,1111,82771,0.005088,0.084608,0.37906,-1.399503,0.038229,sfw,clean,环境,水,danbooru_all.csv,247.982083,95.61369
frills,frills,short shorts,short_shorts,clothing,128,6950,3529,82771,0.018417,0.036271,0.431968,-1.211003,0.046218,sfw,clean,服饰,裤子,weilin_tagcart.csv,296.318155,95.610076
short shorts,short_shorts,frills,frills,clothing,128,3529,6950,82771,0.036271,0.018417,0.431968,-1.211003,0.046218,sfw,clean,服饰,衣服装饰,danbooru_all.csv,296.318155,95.610076
cloud,cloud,sweater,sweater,clothing,88,7212,2744,82771,0.012202,0.03207,0.368062,-1.441979,0.036645,sfw,clean,服饰,外套,weilin_tagcart.csv,239.090116,95.479577
sweater,sweater,cloud,cloud,scene,88,2744,7212,82771,0.03207,0.012202,0.368062,-1.441979,0.036645,sfw,clean,环境,云,danbooru_all.csv,239.090116,95.479577
on couch,on_couch,sweat,sweat,style_light,92,1261,16016,82771,0.072958,0.005744,0.377048,-1.407179,0.055254,sfw,clean,表情动作,其他表情,weilin_tagcart.csv,244.000628,94.689064
sweat,sweat,on couch,on_couch,scene,92,16016,1261,82771,0.005744,0.072958,0.377048,-1.407179,0.037867,sfw,clean,场景,室内,danbooru_all.csv,244.000628,94.689064
gym uniform,gym_uniform,long sleeves,long_sleeves,clothing,107,856,25664,82771,0.125,0.004169,0.403147,-1.310621,0.104223,sfw,clean,服饰,手臂,weilin_tagcart.csv,265.411606,94.548378
long sleeves,long_sleeves,gym uniform,gym_uniform,clothing,107,25664,856,82771,0.004169,0.125,0.403147,-1.310621,0.041689,sfw,clean,服饰,运动服,weilin_tagcart.csv,265.411606,94.548378
